prompt,answer,numeric_label
"premissa: No obstant això, les altres nacions àrabs i el poble d'Egipte es van sentir traïts amb aquests acords.
hipòtesi: Aquests acords no incloïen totes les nacions àrabs.
etiqueta: implicació
----
premissa: El CIS manté el PSOE al capdavant i situa Vox com a força minoritària al congrés espanyol
hipòtesi: És l'última enquesta que es pot publicar abans dels comicis
etiqueta: neutre
----
premissa: Els molts estudiants que hem estudiat idiomes en la EOI sabem de les mancances històriques que no es resolen i van passant els cursos.
hipòtesi: Els nombrosos estudiants d'idiomes a l'EOI desconeixem que hi ha problemes que ja són crònics perquè s'han quedat sense resoldre.
etiqueta: contradicció
----
premissa: El Mobile World Congress 2017 preveu de rebre 101.000 professionals i 2.200 expositors
hipòtesi: La previsió incrementa en un 10% els visitants que va rebre el Congres l'any passat
etiqueta:",neutre,1
"premissa: Aquest símbol de l'independentisme català serà visible a l'edifici fins al proper dimarts 11 de setembre, Diada...
hipòtesi: Amb aquest símbol es manifesta clarament la posició favorable a l'independentisme a Catalunya.
etiqueta: implicació
----
premissa: L’Audiència espanyola processa Francisco Camps pels contractes de la Generalitat amb la Gürtel
hipòtesi: Els contractes de la Generalitat amb la Gürtel ronden els 9.000 milions d'euros
etiqueta: neutre
----
premissa: Torra, ERC i el PDECat prenen posicions sobre la moció de censura contra Rajoy
hipòtesi: Torra, ERC i el PDECat votaran en contra de la moció de censura contra Rajoy
etiqueta: contradicció
----
premissa: L’Obra Cultural Balear s’afegeix a la manifestació de l’ANC i Òmnium de la Diada
hipòtesi: Cap entitat balear tindrà representació a la manifestació de l'Onze de Setembre
etiqueta:",contradicció,2
"premissa: Distàncies en la mar que cal tenir en compte segons la Normativa d'activitats marítimes
hipòtesi: Mentre es fa una activitat al mar, s'ha d'estar pendent del que hi ha al voltant.
etiqueta: implicació
----
premissa: El PP facilitarà al PNB tenir grup propi al Senat espanyol, però no al PDC
hipòtesi: El PP ha deixat al PNB els vots d'alguns senadors
etiqueta: neutre
----
premissa: Finlàndia és el model, l'exemple a seguir.
hipòtesi: És desaconsellable aplicar el model finlandès.
etiqueta: contradicció
----
premissa: I després veure la pel·lícula (l'antiga, no sé si n'han fet versions).
hipòtesi: Veure la pel·lícula original.
etiqueta:",implicació,0
"premissa: La UE farà diumenge una cimera europea extraordinària sobre migració amb només vuit estats
hipòtesi: Molt pocs estats estan convidat a la cimera de diumenge
etiqueta: implicació
----
premissa: A més, és l'encarregada del servei MSN.
hipòtesi: El servei MSN va generar 30.000€ en despeses l'any 2019.
etiqueta: neutre
----
premissa: Aquest arbust es pot utilitzar per a jardí, i està ben adaptada a les condicions àrides.
hipòtesi: Aquest arbust es pot utilitzar per a jardí, i està poc adaptat a les condicions humides.
etiqueta: contradicció
----
premissa: El mosaic del cor és d'inspiració bizantina i representa la creació del món segons el Gènesi.
hipòtesi: El mosaic del cor s'allunya de l'estil bizantí i representa la creació del món segons el Gènesi.
etiqueta:",contradicció,2
"premissa: Kilidj Arslan, que era jove fou enviat presoner a Síria per a ser entregat com a ostatge a Màlik-Xah I que havia ocupat la regió poc abans.
hipòtesi: Màlik-Xah va retenir Kilidj Arslan a Síria.
etiqueta: implicació
----
premissa: El 1975 va llançar diversos senzills amb la discogràfica Private Stock Records, que han esdevingut els més buscats pels col·leccionistes.
hipòtesi: Els col·leccionistes han arribat a pagar 1.000€ per adquirir un senzill d'aquest grup musical. 
etiqueta: neutre
----
premissa: Com que el llenguatge s'ha fet servir sempre per a programes numèricament intensius, els compiladors de Fortran solen produir executables molt eficients.
hipòtesi: Els executables creats pels compiladors de Cobol solen ser molt eficients.
etiqueta: contradicció
----
premissa: No obstant això, les altres nacions àrabs i el poble d'Egipte es van sentir traïts amb aquests acords.
hipòtesi: Les altres nacions àrabs i el poble d'Egipte van mostrar la seva conformitat amb aquests acords.
etiqueta:",contradicció,2
"premissa: Ja et dic, ara la cosa ha millorat, a poc a poc i molta paciència.
hipòtesi: La millora ha sigut lenta.
etiqueta: implicació
----
premissa: La fiscalia de Bolívia emet una ordre de detenció contra Evo Morales per terrorisme i sedició
hipòtesi: La policia boliviana busca Evo Morales per detindre'l
etiqueta: neutre
----
premissa: Quan parlem de la prohibició de contractar, estem parlant del regim laboral o de funcionari, no en els càrrecs de confiança”, justifica Llinares.
hipòtesi: A partir d'ara es reinicia la contractació de personal laboral i funcionari.
etiqueta: contradicció
----
premissa: Cuixart diu que la voluntat del judici és il·legalitzar l’acció política i la desobediència civil
hipòtesi: Cuixart acusat de ofenses a l'autoritat
etiqueta:",neutre,1
"premissa: Persones i col·lectius afectats o obligats a subministrar les dades: personal que presta serveis als departaments de la Vicepresidència i de la Presidència.
hipòtesi: Es recullen dades del personal de dos departaments.
etiqueta: implicació
----
premissa: La JEC amplia el termini del vot per correu fins al divendres 24 de maig
hipòtesi: Molta gent no ha rebut les paperetes per votar a casa
etiqueta: neutre
----
premissa: Òmnium demana al govern espanyol que compleixi els dictàmens internacionals
hipòtesi: Òmnium sol·licita al govern espanyol que incompleixi els dictàmens internacionals
etiqueta: contradicció
----
premissa: La plaça de Sant Jaume s’omple en suport a la convocatòria del 27-S
hipòtesi: Es recolza la convocatòria del 27-S
etiqueta:",implicació,0
"premissa: Maragall avisa d’un possible acord entre el PSC i Ciutadans a la Diputació de Barcelona
hipòtesi: El PSC i Ciutadans estan negociant
etiqueta: implicació
----
premissa: En el cas de terrasses emblemàtiques adossades a la façana, s'estudiarà cada cas particular per definir propostes de solució.
hipòtesi: Betevé explica la història de 10 botigues emblemàtiques de Barcelona.
etiqueta: neutre
----
premissa: Bank of America preveu que el preu del barril de petroli arribi als 70 dòlars el 2017
hipòtesi: Bank of America es veu incapaç de fer una estimació sobre el preu del barril per l'any 2017
etiqueta: contradicció
----
premissa: El quinzè dia de vaga contra la reforma de les pensions paralitza els trens
hipòtesi: Els convocants diuen que no aturaran la vaga fins aconseguir els seus objectius
etiqueta:",neutre,1
"premissa: Els interessats a participar hi , com a ponents o com a oients, hauran d'emplenar el formulari d'inscripció.
hipòtesi: Hi haurà un registre de totes les persones que hi assisteixin.
etiqueta: implicació
----
premissa: No hi ha res com les sobretaules, també les dels restaurants, sobretot quan et fa sentir com a casa.
hipòtesi: Els restaurants promouen els dinars amb sobretaula.
etiqueta: neutre
----
premissa: Aquesta li va encarregar una composició d'una òpera buffa sobre un llibret titulat ""DonTrastullo"".
hipòtesi: Aquesta li va rebutjar una composició d'una òpera buffa sobre un llibret titulat ""DonTrastullo"".
etiqueta: contradicció
----
premissa: La policia d’Hong Kong deté més de vint manifestants pro-democràcia el dia de Nadal
hipòtesi: Els manifestants d'Hong Kong detinguts continuen al calabós 
etiqueta:",neutre,1
"premissa: Les seves primeres temptatives van ser basades en les idees de Shockley sobre usar un camp elèctric extern en un semiconductor per a afectar la seva conductivitat.
hipòtesi: Coneixia les idees de Shockley.
etiqueta: implicació
----
premissa: Ahir a la nit, el mateix futbolista del Barça va ser el convidat (per tercera vegada) de David Broncano.
hipòtesi: El Barça es va fundar com a equip de futbol el 1899.
etiqueta: neutre
----
premissa: I la millor demostració que la repressió i el desafiament eren reals ha estat, precisament, la inhabilitació.
hipòtesi: La millor demostració que la repressió i el desafiament eren falsos ha estat, precisament, la renúncia a la inhabilitació.
etiqueta: contradicció
----
premissa: La borsa tremola pel coronavirus i registra la pitjor setmana en una dècada
hipòtesi: El coronavirus ha fet que les borses de tot el món vagin a l'alça
etiqueta:",contradicció,2
"premissa: Compta amb nombrosos antecedents penals per dilectes contra el patrimoni i consta que la darrera pena de presó que va complir va ser al juny de 2019.
hipòtesi: Ha estat condemanat a presó diverses vegades.
etiqueta: implicació
----
premissa: Nosaltres vivim en la mateixa Inca, en una altre casa.
hipòtesi: Inca és un municipi de Mallorca.
etiqueta: neutre
----
premissa: Ferrer i Jubany visitaran cada diumenge un municipi de Catalunya per cuinar en espais insòlits i sorprenents.
hipòtesi: Cada diumenge, Ferrer i Jubany cuinaran des de cuines de diferents restaurants de Catalunya.
etiqueta: contradicció
----
premissa: El Serrat de Borrell és una serra situada al municipi de Vilanova de Meià a la comarca de la Noguera, amb una elevació màxima de 606 metres.
hipòtesi: Vilanova de Meià ha estat el centre administratiu i sobretot econòmic de la Coma de Meià durant els últims vuit-cents anys.
etiqueta:",neutre,1
"premissa: El CIS manté el PSOE al capdavant i situa Vox com a força minoritària al congrés espanyol
hipòtesi: El PSOE guanyaria les eleccions
etiqueta: implicació
----
premissa: Aquest tipus de senyals reben el nom de senyals de deflexió.
hipòtesi: Les senyals de deflexió acostumen a ser vermelles.
etiqueta: neutre
----
premissa: Què la memòria (paraula que m'agrada molt) sigui present a la properes eleccions..
hipòtesi: Que, arribat el moment de votar, s'oblidi (mot que m'agrada molt) el passat.
etiqueta: contradicció
----
premissa: Recomanacions comptables Mirant els pressupostos del 2012 trobem al capítol de despeses que no són de personal un subtotal de 4.418.883 euros.
hipòtesi: El 2012 es van dedicar menys de 4,5 milions d'euros a despeses que no són de personal.
etiqueta:",implicació,0
"premissa: Martí era el secundogènit de Pere el Cerimoniós i com a tal no estava destinat a regnar.
hipòtesi: Martí tenia un germà gran.
etiqueta: implicació
----
premissa: Aquest any, a segon, han entrat dues companyes que han estat completament necessàries per organitzar tot això.
hipòtesi: Les noves companyes tenen 30 anys i venen del Brasil.
etiqueta: neutre
----
premissa: Aquest és el meu Valet, i el meu Valet no va a peu.
hipòtesi: El meu valet va caminant a tot arreu.
etiqueta: contradicció
----
premissa: Hi participen amb el 58,3% de la inversió del sector.
hipòtesi: No en formen part per falta d'inversió del sector.
etiqueta:",contradicció,2
"premissa: El Marroc evacua per la força el campament saharià de Gdeim Izik
hipòtesi: El ocupants del campament de Gdeim Izik han sofert violència
etiqueta: implicació
----
premissa: Les noves elaboracions posseeixen gran equilibri acidesa-fruita, recordant molt als Beaujolais francesos.
hipòtesi: Beaujolais és una regió vinícola francesa.
etiqueta: neutre
----
premissa: El 25 d'abril de 2019 es va signar la compra de l'immoble per un total de 110.000€ (IVA no inclòs) davant notari.
hipòtesi: L'immoble va sortir a subhasta el 25 d'abril de 2019 per 110.000 € (sense IVA).
etiqueta: contradicció
----
premissa: Així mateix, en les edificacions existents a la zona s'admet l'ús ramader sempre que vagi lligat a l'activitat agrícola.
hipòtesi: En les edificacions existents a la zona es prohibeix l'ús ramader sempre que vagi lligat a l'activitat agrícola.
etiqueta:",contradicció,2
"premissa: Hem començat la jornada amb molts núvols, quasi tot el cel tapat, bàsicament Ac lenticulars i algun Castellatus.
hipòtesi: Durant les primeres hores no s'ha vist el sol.
etiqueta: implicació
----
premissa: El seu curs passa per sota de la carretera de Coquihalla a la intersecció de Kingvale.
hipòtesi: Coquihalla és una carretera que es troba al Canadà. 
etiqueta: neutre
----
premissa: És encoratjador veure una mostra de valor com aquesta.
hipòtesi: És decebedor veure una mostra de tan poc valor com aquesta.
etiqueta: contradicció
----
premissa: És perquè sóc millor home que tu, Rick.
hipòtesi: Soc més mal home que tu.
etiqueta:",contradicció,2
"premissa: Rivera vol que el congrés espanyol voti una resolució contra l’1-O
hipòtesi: El congrés espanyol pot resoldre en contra de l'1-O
etiqueta: implicació
----
premissa: El pressupost avança cap a l’aprovació enmig d’un clima preelectoral al parlament
hipòtesi: És competència del parlament aprovar el pressupost
etiqueta: neutre
----
premissa: L'any 2009 es va estrenar a Broadway el musical """" amb cançons escrites per Dolly Parton, i per la que fou nominada al premi Tony.
hipòtesi: L'any 2009 es va estrenar a Hollywood el musical amb cançons escrites per Dolly Parton.
etiqueta: contradicció
----
premissa: Sí que es fan documentals, i és digne d'elogi.
hipòtesi: Fer documentals està ben valorat.
etiqueta:",implicació,0
